Machine_ID,Location_Type,Date,Product_ID,Product_Name,Category,Units_Sold,Current_Stock_Level,Stockout_Flag,Day_of_Week,Event_Flag,Lead_Time_Days
M002,Orchard Road,2025-02-05,P08,Milo,Malt,8,12,0,Wednesday,0,1
M001,Changi Airport,2025-02-26,P08,Milo,Malt,6,14,0,Wednesday,0,3
M003,Singapore Management University,2025-01-25,P04,Fanta,Soda,5,14,0,Saturday,0,2
M002,Orchard Road,2025-01-27,P15,Lipton Iced Tea,Tea,6,1,0,Monday,0,2
M005,East Coast Park,2025-02-06,P11,A&W Root Beer,Soda,0,11,1,Thursday,0,2
M005,East Coast Park,2025-02-06,P11,A&W Root Beer,Soda,1,12,0,Thursday,0,3
M002,Orchard Road,2025-01-16,P14,Nestle Teh Tarik,Tea,9,5,0,Thursday,0,2
M005,East Coast Park,2025-02-14,P05,100Plus,Isotonic,2,1,1,Friday,0,3
M003,Singapore Management University,2025-02-17,P06,Pokka Soursop,Juice,7,5,0,Monday,0,2
M004,Khoo Teck Puat Hospital,2025-01-25,P01,Coca-Cola,Soda,2,13,1,Saturday,0,2
M001,Changi Airport,2025-01-23,P04,Fanta,Soda,8,4,0,Thursday,0,1
M004,Khoo Teck Puat Hospital,2025-01-25,P12,Nestea Iced Tea,Tea,3,9,0,Saturday,0,1
M004,Khoo Teck Puat Hospital,2025-02-21,P06,Pokka Soursop,Juice,3,5,0,Friday,1,1
M005,East Coast Park,2025-01-11,P06,Pokka Soursop,Juice,3,1,0,Saturday,0,3
M005,East Coast Park,2025-02-18,P10,Green Tea,Tea,2,8,0,Tuesday,0,2
M002,Orchard Road,2025-01-20,P08,Milo,Malt,8,5,0,Monday,0,3
M004,Khoo Teck Puat Hospital,2025-02-09,P09,Fuze Tea,Tea,3,6,1,Sunday,0,3
M005,East Coast Park,2025-02-09,P04,Fanta,Soda,2,12,0,Sunday,0,3
M001,Changi Airport,2025-01-15,P14,Nestle Teh Tarik,Tea,4,3,0,Wednesday,0,3
M002,Orchard Road,2025-01-11,P05,100Plus,Isotonic,7,11,0,Saturday,0,2
M005,East Coast Park,2025-02-08,P02,Pepsi,Soda,3,5,0,Saturday,0,1
M001,Changi Airport,2025-02-13,P06,Pokka Soursop,Juice,3,14,0,Thursday,0,1
M005,East Coast Park,2025-01-14,P08,Milo,Malt,4,5,0,Tuesday,0,2
M004,Khoo Teck Puat Hospital,2025-02-02,P05,100Plus,Isotonic,4,5,0,Sunday,0,1
M004,Khoo Teck Puat Hospital,2025-01-28,P04,Fanta,Soda,3,11,1,Tuesday,0,2
M005,East Coast Park,2025-01-06,P04,Fanta,Soda,2,10,0,Monday,0,1
M004,Khoo Teck Puat Hospital,2025-02-28,P05,100Plus,Isotonic,5,3,0,Friday,0,3
M004,Khoo Teck Puat Hospital,2025-02-09,P07,Yeo’s Grass Jelly,Herbal,4,6,0,Sunday,0,1
M001,Changi Airport,2025-02-06,P03,Sprite,Soda,6,4,0,Thursday,0,2
M003,Singapore Management University,2025-02-26,P05,100Plus,Isotonic,5,4,0,Wednesday,0,1
M002,Orchard Road,2025-02-18,P14,Nestle Teh Tarik,Tea,5,14,0,Tuesday,0,2
M005,East Coast Park,2025-01-14,P15,Lipton Iced Tea,Tea,2,5,0,Tuesday,0,3
M005,East Coast Park,2025-02-05,P06,Pokka Soursop,Juice,2,9,1,Wednesday,1,2
M002,Orchard Road,2025-02-15,P09,Fuze Tea,Tea,7,0,0,Saturday,0,2
M001,Changi Airport,2025-02-14,P09,Fuze Tea,Tea,9,0,0,Friday,0,1
M005,East Coast Park,2025-02-16,P04,Fanta,Soda,2,0,0,Sunday,0,2
M001,Changi Airport,2025-02-10,P14,Nestle Teh Tarik,Tea,9,1,0,Monday,0,3
M004,Khoo Teck Puat Hospital,2025-02-23,P04,Fanta,Soda,2,6,0,Sunday,0,3
M004,Khoo Teck Puat Hospital,2025-01-27,P10,Green Tea,Tea,1,8,0,Monday,0,1
M002,Orchard Road,2025-01-12,P03,Sprite,Soda,6,1,0,Sunday,1,3
M003,Singapore Management University,2025-01-29,P01,Coca-Cola,Soda,8,0,0,Wednesday,0,2
M002,Orchard Road,2025-01-22,P03,Sprite,Soda,9,3,0,Wednesday,0,2
M001,Changi Airport,2025-01-14,P07,Yeo’s Grass Jelly,Herbal,9,10,0,Tuesday,0,2
M005,East Coast Park,2025-02-01,P03,Sprite,Soda,3,4,0,Saturday,0,1
M001,Changi Airport,2025-01-07,P05,100Plus,Isotonic,9,9,0,Tuesday,0,3
M001,Changi Airport,2025-02-06,P13,Chrysanthemum Tea,Herbal,11,9,0,Thursday,0,3
M001,Changi Airport,2025-02-11,P01,Coca-Cola,Soda,5,14,0,Tuesday,0,2
M005,East Coast Park,2025-01-22,P05,100Plus,Isotonic,3,9,0,Wednesday,0,2
M003,Singapore Management University,2025-02-14,P11,A&W Root Beer,Soda,7,5,1,Friday,1,1
M005,East Coast Park,2025-02-27,P06,Pokka Soursop,Juice,2,5,0,Thursday,0,3
M004,Khoo Teck Puat Hospital,2025-01-21,P01,Coca-Cola,Soda,2,10,0,Tuesday,0,3
M003,Singapore Management University,2025-02-10,P04,Fanta,Soda,8,8,0,Monday,0,3
M002,Orchard Road,2025-01-17,P08,Milo,Malt,6,9,0,Friday,0,2
M003,Singapore Management University,2025-02-03,P07,Yeo’s Grass Jelly,Herbal,4,7,0,Monday,0,3
M005,East Coast Park,2025-01-20,P14,Nestle Teh Tarik,Tea,1,4,0,Monday,0,3
M001,Changi Airport,2025-02-08,P08,Milo,Malt,10,0,1,Saturday,0,2
M005,East Coast Park,2025-02-05,P04,Fanta,Soda,3,3,1,Wednesday,0,3
M004,Khoo Teck Puat Hospital,2025-02-21,P06,Pokka Soursop,Juice,5,1,0,Friday,0,3
M004,Khoo Teck Puat Hospital,2025-01-07,P01,Coca-Cola,Soda,3,3,0,Tuesday,0,2
M004,Khoo Teck Puat Hospital,2025-01-28,P06,Pokka Soursop,Juice,3,9,0,Tuesday,0,2
M003,Singapore Management University,2025-01-17,P06,Pokka Soursop,Juice,4,8,0,Friday,0,2
M002,Orchard Road,2025-01-24,P10,Green Tea,Tea,6,2,0,Friday,0,3
M001,Changi Airport,2025-02-28,P13,Chrysanthemum Tea,Herbal,7,8,1,Friday,0,2
M004,Khoo Teck Puat Hospital,2025-02-03,P06,Pokka Soursop,Juice,2,6,1,Monday,0,1
M002,Orchard Road,2025-02-16,P01,Coca-Cola,Soda,4,12,0,Sunday,1,1
M002,Orchard Road,2025-01-08,P03,Sprite,Soda,10,4,1,Wednesday,0,2
M003,Singapore Management University,2025-01-24,P07,Yeo’s Grass Jelly,Herbal,10,3,0,Friday,0,3
M004,Khoo Teck Puat Hospital,2025-01-17,P11,A&W Root Beer,Soda,4,10,0,Friday,0,2
M003,Singapore Management University,2025-01-27,P09,Fuze Tea,Tea,6,2,1,Monday,0,2
M003,Singapore Management University,2025-01-06,P13,Chrysanthemum Tea,Herbal,6,13,0,Monday,0,1
M001,Changi Airport,2025-01-02,P13,Chrysanthemum Tea,Herbal,11,12,0,Thursday,0,2
M004,Khoo Teck Puat Hospital,2025-01-30,P14,Nestle Teh Tarik,Tea,3,4,0,Thursday,0,2
M004,Khoo Teck Puat Hospital,2025-01-04,P01,Coca-Cola,Soda,2,6,0,Saturday,0,1
M003,Singapore Management University,2025-02-07,P03,Sprite,Soda,9,7,0,Friday,0,3
M001,Changi Airport,2025-01-04,P09,Fuze Tea,Tea,11,13,0,Saturday,0,1
M005,East Coast Park,2025-01-01,P11,A&W Root Beer,Soda,3,14,0,Wednesday,0,1
M002,Orchard Road,2025-01-19,P15,Lipton Iced Tea,Tea,3,10,0,Sunday,0,1
M001,Changi Airport,2025-01-31,P11,A&W Root Beer,Soda,10,11,0,Friday,0,3
M004,Khoo Teck Puat Hospital,2025-02-02,P13,Chrysanthemum Tea,Herbal,2,4,0,Sunday,0,1
M001,Changi Airport,2025-01-04,P04,Fanta,Soda,7,4,0,Saturday,0,3
M005,East Coast Park,2025-02-10,P13,Chrysanthemum Tea,Herbal,3,3,0,Monday,0,1
M004,Khoo Teck Puat Hospital,2025-01-18,P10,Green Tea,Tea,2,0,0,Saturday,0,1
M002,Orchard Road,2025-02-28,P14,Nestle Teh Tarik,Tea,9,6,1,Friday,0,1
M005,East Coast Park,2025-02-09,P12,Nestea Iced Tea,Tea,2,11,0,Sunday,0,1
M002,Orchard Road,2025-01-07,P03,Sprite,Soda,10,7,0,Tuesday,0,2
M005,East Coast Park,2025-01-01,P10,Green Tea,Tea,2,6,0,Wednesday,0,2
M003,Singapore Management University,2025-02-07,P05,100Plus,Isotonic,4,4,0,Friday,0,1
M004,Khoo Teck Puat Hospital,2025-02-10,P05,100Plus,Isotonic,3,13,0,Monday,0,1
M005,East Coast Park,2025-01-05,P10,Green Tea,Tea,3,5,0,Sunday,0,2
M005,East Coast Park,2025-02-08,P07,Yeo’s Grass Jelly,Herbal,3,1,0,Saturday,1,1
M005,East Coast Park,2025-02-05,P15,Lipton Iced Tea,Tea,1,8,1,Wednesday,0,2
M004,Khoo Teck Puat Hospital,2025-01-22,P11,A&W Root Beer,Soda,4,9,0,Wednesday,0,2
M001,Changi Airport,2025-02-28,P05,100Plus,Isotonic,8,10,0,Friday,0,3
M004,Khoo Teck Puat Hospital,2025-01-12,P01,Coca-Cola,Soda,3,6,0,Sunday,0,2
M001,Changi Airport,2025-02-02,P02,Pepsi,Soda,11,8,0,Sunday,0,2
M002,Orchard Road,2025-01-19,P15,Lipton Iced Tea,Tea,10,11,0,Sunday,1,1
M001,Changi Airport,2025-02-12,P12,Nestea Iced Tea,Tea,9,11,0,Wednesday,0,1
M004,Khoo Teck Puat Hospital,2025-02-19,P09,Fuze Tea,Tea,1,1,0,Wednesday,0,1
M001,Changi Airport,2025-01-31,P11,A&W Root Beer,Soda,6,11,0,Friday,0,1
M003,Singapore Management University,2025-01-24,P13,Chrysanthemum Tea,Herbal,8,12,0,Friday,0,3
M005,East Coast Park,2025-01-28,P03,Sprite,Soda,3,13,0,Tuesday,0,3
M004,Khoo Teck Puat Hospital,2025-02-01,P04,Fanta,Soda,2,11,0,Saturday,0,1
M005,East Coast Park,2025-01-09,P11,A&W Root Beer,Soda,2,11,0,Thursday,0,1
M004,Khoo Teck Puat Hospital,2025-01-28,P08,Milo,Malt,5,0,0,Tuesday,0,3
M005,East Coast Park,2025-02-19,P09,Fuze Tea,Tea,4,4,0,Wednesday,1,1
M005,East Coast Park,2025-01-31,P06,Pokka Soursop,Juice,2,5,0,Friday,0,2
M002,Orchard Road,2025-02-16,P10,Green Tea,Tea,6,5,0,Sunday,0,3
M003,Singapore Management University,2025-02-12,P12,Nestea Iced Tea,Tea,5,2,0,Wednesday,0,3
M002,Orchard Road,2025-01-10,P15,Lipton Iced Tea,Tea,6,10,0,Friday,0,1
M005,East Coast Park,2025-02-04,P11,A&W Root Beer,Soda,2,10,0,Tuesday,1,1
M005,East Coast Park,2025-02-26,P10,Green Tea,Tea,2,11,0,Wednesday,0,1
M002,Orchard Road,2025-02-25,P11,A&W Root Beer,Soda,7,3,0,Tuesday,0,1
M001,Changi Airport,2025-01-31,P05,100Plus,Isotonic,11,5,0,Friday,0,2
M003,Singapore Management University,2025-01-17,P06,Pokka Soursop,Juice,6,1,0,Friday,1,1
M001,Changi Airport,2025-02-21,P06,Pokka Soursop,Juice,6,5,0,Friday,0,1
M005,East Coast Park,2025-02-14,P04,Fanta,Soda,3,7,0,Friday,0,2
M004,Khoo Teck Puat Hospital,2025-02-05,P12,Nestea Iced Tea,Tea,2,2,0,Wednesday,0,3
M003,Singapore Management University,2025-01-17,P08,Milo,Malt,8,6,0,Friday,0,1
M001,Changi Airport,2025-02-14,P13,Chrysanthemum Tea,Herbal,9,0,0,Friday,0,1
M005,East Coast Park,2025-02-08,P09,Fuze Tea,Tea,4,5,0,Saturday,0,1
M001,Changi Airport,2025-01-13,P03,Sprite,Soda,12,14,0,Monday,0,1
M005,East Coast Park,2025-01-13,P07,Yeo’s Grass Jelly,Herbal,2,10,0,Monday,0,1
M001,Changi Airport,2025-01-07,P15,Lipton Iced Tea,Tea,6,11,0,Tuesday,1,2
M002,Orchard Road,2025-02-16,P04,Fanta,Soda,7,14,0,Sunday,0,1
M003,Singapore Management University,2025-02-07,P09,Fuze Tea,Tea,5,13,0,Friday,0,1
M003,Singapore Management University,2025-02-24,P11,A&W Root Beer,Soda,6,1,1,Monday,0,2
M001,Changi Airport,2025-01-19,P02,Pepsi,Soda,10,13,0,Sunday,0,3
M001,Changi Airport,2025-01-16,P01,Coca-Cola,Soda,7,10,0,Thursday,0,3
M003,Singapore Management University,2025-01-13,P15,Lipton Iced Tea,Tea,4,8,1,Monday,0,1
M005,East Coast Park,2025-02-02,P11,A&W Root Beer,Soda,3,11,0,Sunday,1,1
M005,East Coast Park,2025-02-27,P10,Green Tea,Tea,2,14,1,Thursday,0,1
M005,East Coast Park,2025-01-09,P05,100Plus,Isotonic,3,11,0,Thursday,0,1
M002,Orchard Road,2025-02-22,P02,Pepsi,Soda,5,10,0,Saturday,0,1
M002,Orchard Road,2025-01-30,P01,Coca-Cola,Soda,11,8,0,Thursday,1,3
M005,East Coast Park,2025-02-22,P06,Pokka Soursop,Juice,3,6,0,Saturday,0,3
M003,Singapore Management University,2025-01-23,P06,Pokka Soursop,Juice,5,10,0,Thursday,0,1
M003,Singapore Management University,2025-01-08,P06,Pokka Soursop,Juice,6,8,0,Wednesday,0,1
M002,Orchard Road,2025-01-09,P13,Chrysanthemum Tea,Herbal,6,12,0,Thursday,0,2
M001,Changi Airport,2025-01-07,P11,A&W Root Beer,Soda,10,3,0,Tuesday,0,3
M003,Singapore Management University,2025-02-14,P09,Fuze Tea,Tea,3,4,0,Friday,0,1
M005,East Coast Park,2025-01-18,P03,Sprite,Soda,1,13,0,Saturday,0,2
M004,Khoo Teck Puat Hospital,2025-02-09,P05,100Plus,Isotonic,5,11,0,Sunday,0,3
M004,Khoo Teck Puat Hospital,2025-01-29,P03,Sprite,Soda,6,0,0,Wednesday,1,2
M001,Changi Airport,2025-01-29,P03,Sprite,Soda,5,3,0,Wednesday,0,2
M003,Singapore Management University,2025-02-19,P15,Lipton Iced Tea,Tea,5,5,0,Wednesday,0,1
M001,Changi Airport,2025-02-10,P04,Fanta,Soda,10,14,0,Monday,0,1
M004,Khoo Teck Puat Hospital,2025-01-25,P13,Chrysanthemum Tea,Herbal,5,0,0,Saturday,0,1
M001,Changi Airport,2025-02-11,P02,Pepsi,Soda,9,14,0,Tuesday,0,3
M004,Khoo Teck Puat Hospital,2025-02-23,P14,Nestle Teh Tarik,Tea,3,13,0,Sunday,1,1
M004,Khoo Teck Puat Hospital,2025-02-03,P04,Fanta,Soda,4,1,0,Monday,1,2
M005,East Coast Park,2025-01-06,P02,Pepsi,Soda,2,9,0,Monday,0,3
M001,Changi Airport,2025-01-01,P14,Nestle Teh Tarik,Tea,6,3,0,Wednesday,1,3
M004,Khoo Teck Puat Hospital,2025-01-24,P03,Sprite,Soda,5,3,0,Friday,0,3
M005,East Coast Park,2025-02-08,P15,Lipton Iced Tea,Tea,3,12,0,Saturday,0,1
M005,East Coast Park,2025-01-24,P07,Yeo’s Grass Jelly,Herbal,3,5,0,Friday,0,3
M005,East Coast Park,2025-02-26,P02,Pepsi,Soda,2,12,0,Wednesday,0,2
M004,Khoo Teck Puat Hospital,2025-01-17,P06,Pokka Soursop,Juice,3,7,0,Friday,0,3
M005,East Coast Park,2025-02-17,P01,Coca-Cola,Soda,2,2,0,Monday,0,3
M003,Singapore Management University,2025-02-16,P02,Pepsi,Soda,4,6,0,Sunday,0,1
M005,East Coast Park,2025-02-16,P10,Green Tea,Tea,1,0,0,Sunday,0,1
M003,Singapore Management University,2025-01-12,P14,Nestle Teh Tarik,Tea,7,4,0,Sunday,0,1
M004,Khoo Teck Puat Hospital,2025-02-22,P13,Chrysanthemum Tea,Herbal,5,6,0,Saturday,0,3
M005,East Coast Park,2025-02-05,P07,Yeo’s Grass Jelly,Herbal,0,11,0,Wednesday,0,3
M002,Orchard Road,2025-02-07,P08,Milo,Malt,1,10,0,Friday,0,2
M003,Singapore Management University,2025-01-26,P03,Sprite,Soda,7,12,0,Sunday,0,2
M003,Singapore Management University,2025-01-09,P09,Fuze Tea,Tea,7,1,0,Thursday,0,1
M003,Singapore Management University,2025-02-09,P05,100Plus,Isotonic,6,5,0,Sunday,0,3
M005,East Coast Park,2025-01-15,P07,Yeo’s Grass Jelly,Herbal,2,2,0,Wednesday,0,3
M003,Singapore Management University,2025-02-20,P07,Yeo’s Grass Jelly,Herbal,5,8,0,Thursday,0,2
M003,Singapore Management University,2025-01-17,P05,100Plus,Isotonic,6,2,1,Friday,0,3
M003,Singapore Management University,2025-01-17,P11,A&W Root Beer,Soda,6,10,0,Friday,0,1
M003,Singapore Management University,2025-01-01,P14,Nestle Teh Tarik,Tea,5,6,0,Wednesday,0,3
M004,Khoo Teck Puat Hospital,2025-02-22,P15,Lipton Iced Tea,Tea,3,14,1,Saturday,0,3
M005,East Coast Park,2025-02-21,P11,A&W Root Beer,Soda,1,13,0,Friday,0,3
M002,Orchard Road,2025-01-27,P04,Fanta,Soda,8,5,1,Monday,0,3
M004,Khoo Teck Puat Hospital,2025-01-11,P12,Nestea Iced Tea,Tea,3,12,1,Saturday,0,1
M002,Orchard Road,2025-02-20,P05,100Plus,Isotonic,7,4,0,Thursday,0,1
M005,East Coast Park,2025-01-07,P02,Pepsi,Soda,2,7,0,Tuesday,1,2
M003,Singapore Management University,2025-01-19,P05,100Plus,Isotonic,5,13,0,Sunday,1,3
M002,Orchard Road,2025-02-19,P15,Lipton Iced Tea,Tea,6,0,0,Wednesday,0,3
M005,East Coast Park,2025-02-23,P12,Nestea Iced Tea,Tea,4,3,0,Sunday,1,1
M003,Singapore Management University,2025-02-26,P02,Pepsi,Soda,5,2,0,Wednesday,0,3
M002,Orchard Road,2025-02-18,P10,Green Tea,Tea,5,8,0,Tuesday,0,3
M003,Singapore Management University,2025-01-29,P12,Nestea Iced Tea,Tea,6,5,0,Wednesday,0,1
M002,Orchard Road,2025-02-02,P11,A&W Root Beer,Soda,8,0,0,Sunday,0,3
M005,East Coast Park,2025-02-23,P15,Lipton Iced Tea,Tea,2,10,0,Sunday,0,3
M005,East Coast Park,2025-01-08,P02,Pepsi,Soda,2,10,0,Wednesday,0,3
M001,Changi Airport,2025-01-08,P01,Coca-Cola,Soda,6,2,0,Wednesday,0,3
M001,Changi Airport,2025-02-25,P15,Lipton Iced Tea,Tea,11,1,0,Tuesday,0,2
M003,Singapore Management University,2025-01-08,P09,Fuze Tea,Tea,7,10,0,Wednesday,0,3
M004,Khoo Teck Puat Hospital,2025-02-11,P08,Milo,Malt,2,2,0,Tuesday,0,1
M004,Khoo Teck Puat Hospital,2025-01-05,P07,Yeo’s Grass Jelly,Herbal,6,10,0,Sunday,0,2
M005,East Coast Park,2025-01-22,P01,Coca-Cola,Soda,3,3,1,Wednesday,0,1
M001,Changi Airport,2025-01-14,P12,Nestea Iced Tea,Tea,9,9,0,Tuesday,0,1
M004,Khoo Teck Puat Hospital,2025-01-04,P03,Sprite,Soda,5,4,0,Saturday,1,1
M002,Orchard Road,2025-02-14,P02,Pepsi,Soda,8,7,1,Friday,1,1
M005,East Coast Park,2025-01-23,P13,Chrysanthemum Tea,Herbal,3,2,0,Thursday,1,3
M003,Singapore Management University,2025-01-08,P08,Milo,Malt,6,0,0,Wednesday,0,3
M005,East Coast Park,2025-01-30,P14,Nestle Teh Tarik,Tea,1,11,0,Thursday,1,1
M002,Orchard Road,2025-02-17,P02,Pepsi,Soda,5,3,0,Monday,0,3
M002,Orchard Road,2025-02-09,P02,Pepsi,Soda,5,3,0,Sunday,0,2
M002,Orchard Road,2025-01-16,P05,100Plus,Isotonic,7,5,0,Thursday,0,3
M005,East Coast Park,2025-01-23,P05,100Plus,Isotonic,3,13,0,Thursday,0,1
M002,Orchard Road,2025-01-22,P11,A&W Root Beer,Soda,5,9,0,Wednesday,0,2
M001,Changi Airport,2025-02-24,P04,Fanta,Soda,10,1,0,Monday,0,3
M004,Khoo Teck Puat Hospital,2025-02-15,P14,Nestle Teh Tarik,Tea,2,12,0,Saturday,0,1
M002,Orchard Road,2025-01-25,P14,Nestle Teh Tarik,Tea,5,6,0,Saturday,0,2
M005,East Coast Park,2025-01-11,P14,Nestle Teh Tarik,Tea,3,9,0,Saturday,0,3
M003,Singapore Management University,2025-01-08,P14,Nestle Teh Tarik,Tea,4,10,0,Wednesday,0,1
M003,Singapore Management University,2025-01-07,P09,Fuze Tea,Tea,5,0,0,Tuesday,0,1
M005,East Coast Park,2025-01-29,P08,Milo,Malt,2,11,0,Wednesday,0,3
M002,Orchard Road,2025-02-07,P14,Nestle Teh Tarik,Tea,8,3,1,Friday,1,2
M004,Khoo Teck Puat Hospital,2025-01-25,P11,A&W Root Beer,Soda,4,2,0,Saturday,0,3
M002,Orchard Road,2025-02-23,P09,Fuze Tea,Tea,6,5,0,Sunday,0,3
M002,Orchard Road,2025-01-28,P15,Lipton Iced Tea,Tea,7,9,0,Tuesday,0,3
M003,Singapore Management University,2025-01-24,P10,Green Tea,Tea,4,14,0,Friday,0,3
M005,East Coast Park,2025-01-15,P03,Sprite,Soda,2,6,0,Wednesday,0,3
M003,Singapore Management University,2025-01-22,P15,Lipton Iced Tea,Tea,6,13,0,Wednesday,0,3
M002,Orchard Road,2025-01-12,P13,Chrysanthemum Tea,Herbal,5,12,1,Sunday,0,1
M001,Changi Airport,2025-01-07,P10,Green Tea,Tea,5,1,0,Tuesday,1,1
M005,East Coast Park,2025-02-06,P02,Pepsi,Soda,2,10,0,Thursday,0,2
M005,East Coast Park,2025-02-04,P04,Fanta,Soda,1,10,0,Tuesday,0,1
M003,Singapore Management University,2025-01-07,P06,Pokka Soursop,Juice,6,3,0,Tuesday,0,2
M002,Orchard Road,2025-01-24,P13,Chrysanthemum Tea,Herbal,4,7,0,Friday,0,3
M005,East Coast Park,2025-02-17,P15,Lipton Iced Tea,Tea,3,9,1,Monday,0,1
M001,Changi Airport,2025-01-03,P15,Lipton Iced Tea,Tea,8,13,1,Friday,0,3
M005,East Coast Park,2025-02-05,P08,Milo,Malt,1,7,0,Wednesday,0,3
M004,Khoo Teck Puat Hospital,2025-01-20,P08,Milo,Malt,3,4,1,Monday,1,1
M005,East Coast Park,2025-01-14,P11,A&W Root Beer,Soda,3,13,0,Tuesday,1,3
M003,Singapore Management University,2025-01-17,P09,Fuze Tea,Tea,4,6,1,Friday,0,3
M005,East Coast Park,2025-01-15,P10,Green Tea,Tea,2,6,0,Wednesday,0,3
M001,Changi Airport,2025-01-27,P13,Chrysanthemum Tea,Herbal,7,9,0,Monday,1,1
M004,Khoo Teck Puat Hospital,2025-02-14,P02,Pepsi,Soda,2,2,0,Friday,0,2
M004,Khoo Teck Puat Hospital,2025-01-05,P03,Sprite,Soda,4,5,1,Sunday,0,3
M005,East Coast Park,2025-01-01,P13,Chrysanthemum Tea,Herbal,2,9,0,Wednesday,0,3
M004,Khoo Teck Puat Hospital,2025-02-16,P01,Coca-Cola,Soda,4,3,0,Sunday,0,1
M003,Singapore Management University,2025-02-21,P11,A&W Root Beer,Soda,4,13,0,Friday,0,3
M005,East Coast Park,2025-02-08,P13,Chrysanthemum Tea,Herbal,1,7,0,Saturday,0,1
M002,Orchard Road,2025-01-18,P06,Pokka Soursop,Juice,7,7,0,Saturday,0,2
M002,Orchard Road,2025-01-14,P03,Sprite,Soda,10,0,0,Tuesday,0,1
M004,Khoo Teck Puat Hospital,2025-01-01,P09,Fuze Tea,Tea,2,2,0,Wednesday,0,1
M005,East Coast Park,2025-02-19,P15,Lipton Iced Tea,Tea,0,10,0,Wednesday,0,1
M002,Orchard Road,2025-02-17,P12,Nestea Iced Tea,Tea,8,0,0,Monday,0,2
M002,Orchard Road,2025-01-28,P08,Milo,Malt,2,0,0,Tuesday,1,1
M004,Khoo Teck Puat Hospital,2025-01-11,P02,Pepsi,Soda,2,9,0,Saturday,0,3
M004,Khoo Teck Puat Hospital,2025-02-19,P02,Pepsi,Soda,5,10,0,Wednesday,0,2
M001,Changi Airport,2025-02-09,P11,A&W Root Beer,Soda,5,10,0,Sunday,0,3
M001,Changi Airport,2025-01-24,P04,Fanta,Soda,8,1,0,Friday,0,3
M004,Khoo Teck Puat Hospital,2025-01-14,P11,A&W Root Beer,Soda,3,10,0,Tuesday,0,2
M003,Singapore Management University,2025-01-08,P13,Chrysanthemum Tea,Herbal,4,9,0,Wednesday,0,1
M003,Singapore Management University,2025-01-08,P05,100Plus,Isotonic,7,6,1,Wednesday,0,1
M005,East Coast Park,2025-01-22,P08,Milo,Malt,0,9,0,Wednesday,0,2
M004,Khoo Teck Puat Hospital,2025-02-03,P14,Nestle Teh Tarik,Tea,6,4,0,Monday,0,3
M005,East Coast Park,2025-01-19,P02,Pepsi,Soda,2,5,0,Sunday,0,1
M001,Changi Airport,2025-02-10,P05,100Plus,Isotonic,7,12,0,Monday,1,1
M003,Singapore Management University,2025-02-03,P04,Fanta,Soda,5,3,1,Monday,0,2
M002,Orchard Road,2025-02-18,P01,Coca-Cola,Soda,8,11,1,Tuesday,0,1
M003,Singapore Management University,2025-02-15,P01,Coca-Cola,Soda,3,2,0,Saturday,0,3
M001,Changi Airport,2025-01-07,P07,Yeo’s Grass Jelly,Herbal,10,6,0,Tuesday,0,1
M002,Orchard Road,2025-02-07,P02,Pepsi,Soda,7,14,1,Friday,0,1
M001,Changi Airport,2025-01-03,P15,Lipton Iced Tea,Tea,11,7,0,Friday,1,1
M004,Khoo Teck Puat Hospital,2025-02-23,P09,Fuze Tea,Tea,4,2,0,Sunday,0,3
M004,Khoo Teck Puat Hospital,2025-02-26,P11,A&W Root Beer,Soda,2,4,0,Wednesday,0,2
M004,Khoo Teck Puat Hospital,2025-01-31,P13,Chrysanthemum Tea,Herbal,0,3,1,Friday,0,1
M004,Khoo Teck Puat Hospital,2025-02-26,P01,Coca-Cola,Soda,4,5,0,Wednesday,1,2
M003,Singapore Management University,2025-01-02,P08,Milo,Malt,5,10,0,Thursday,0,3
M002,Orchard Road,2025-02-28,P12,Nestea Iced Tea,Tea,7,7,0,Friday,0,3
M004,Khoo Teck Puat Hospital,2025-02-10,P08,Milo,Malt,4,6,1,Monday,1,1
M005,East Coast Park,2025-01-14,P07,Yeo’s Grass Jelly,Herbal,1,10,0,Tuesday,0,1
M004,Khoo Teck Puat Hospital,2025-02-11,P09,Fuze Tea,Tea,4,10,0,Tuesday,0,2
M004,Khoo Teck Puat Hospital,2025-01-10,P14,Nestle Teh Tarik,Tea,2,12,0,Friday,0,2
M001,Changi Airport,2025-01-07,P08,Milo,Malt,8,5,0,Tuesday,0,1
M001,Changi Airport,2025-01-16,P07,Yeo’s Grass Jelly,Herbal,8,7,0,Thursday,0,3
M002,Orchard Road,2025-02-25,P10,Green Tea,Tea,8,11,0,Tuesday,0,1
M005,East Coast Park,2025-01-27,P15,Lipton Iced Tea,Tea,2,6,0,Monday,0,2
M004,Khoo Teck Puat Hospital,2025-01-09,P06,Pokka Soursop,Juice,4,13,0,Thursday,0,3
M005,East Coast Park,2025-01-07,P12,Nestea Iced Tea,Tea,1,11,0,Tuesday,0,1
M005,East Coast Park,2025-02-15,P13,Chrysanthemum Tea,Herbal,4,11,0,Saturday,0,1
M003,Singapore Management University,2025-02-20,P10,Green Tea,Tea,8,4,0,Thursday,0,2
M004,Khoo Teck Puat Hospital,2025-02-25,P05,100Plus,Isotonic,4,0,0,Tuesday,1,2
M004,Khoo Teck Puat Hospital,2025-02-22,P05,100Plus,Isotonic,5,6,0,Saturday,0,2
